0.00000000010 0.00000000001 7
0.50024998414 0.21249391840 0
0.57238098313 0.49232083364 0
0.67235065910 0.49086727919 0
0.77298848536 0.48952352043 0
0.87370218145 0.48844007168 0
9.18991878451 3.20562397681 0
0.97437731976 0.48748915199 0
1.07494322904 0.48671575717 0
10.50114179116 4.11827316730 0
1.17541159910 0.48614913871 0
35.69392706128 35.69392706128 9
1.27575940534 0.48583654876 0
1.37572112926 0.48653459861 0
24.19579231101 24.19579231101 9
11.79180828394 5.61107387185 0
1.48982631161 0.42352929908 0
1.57610397004 0.48648240594 0
13.91598636458 13.91598636458 9
1.77864994850 0.48083574714 0
6.86964084117 6.86964084117 9
12.61009710090 8.19721016485 0
1.98821933850 0.44823216494 0
13.45186639034 10.90992497585 0
2.49150598895 0.52514202235 0
2.78662471820 0.57815883761 0
18.53970963386 13.58711322956 0
3.17738445945 0.67070388410 0
24.41949854552 16.02878014037 0
3.56479707129 0.78688870177 0
32.33710759929 18.28252718183 0
3.94640680603 0.82859879038 0
4.42806858368 0.86277076801 0
32.38678531434 23.45920216119 0
4.90376719980 0.90056323296 0
37.90817184395 29.04998187792 0
5.84245136034 0.98287366573 0
6.76071236223 1.17183826136 0
7.61828419939 2.22811368648 0
8.42976457465 2.77560784366 0
43.88591626223 43.88591626223 0
12.31790620194 5.57828972047 0
12.64930391374 8.19136273268 0
14.89809629616 10.91369923761 0
19.65972534630 13.49358714976 0
21.86580232096 16.21230239434 0
32.53151650337 23.91600803375 0
38.19074016839 30.01085865552 0
44.33373391324 40.87723704138 0
